sequence_record_id,associated_pathogen_record_id,associated_rodent_record_id,study_id,sequenceType,virus_clean,matched_virus,original_name,accession_number,country,eventDate,species,host_genus,gbif_id,coordinate_resolution,decimalLatitude,decimalLongitude,n_assayed,n_positive,n_negative,version
david_4280,david_NA,david_45629,david_308,Host,NA,NA,NA,KF779568,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.844615,37.653575,NA,NA,NA,v3
david_4281,david_NA,david_45630,david_308,Host,NA,NA,NA,KF779569,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.844546666,37.653425,NA,NA,NA,v3
david_4282,david_NA,david_45631,david_308,Host,NA,NA,NA,KF779570,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.844615,37.653725,NA,NA,NA,v3
david_4283,david_NA,david_45632,david_308,Host,NA,NA,NA,KF779571,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.844341667,37.6532,NA,NA,NA,v3
david_4284,david_NA,david_45632,david_308,Host,NA,NA,NA,KY283306,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.844341667,37.6532,NA,NA,NA,v3
david_4285,david_NA,david_45633,david_308,Host,NA,NA,NA,KF779572,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.844478333,37.653725,NA,NA,NA,v3
david_4286,david_NA,david_45633,david_308,Host,NA,NA,NA,KY283307,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.844478333,37.653725,NA,NA,NA,v3
david_4287,david_NA,david_45634,david_308,Host,NA,NA,NA,KF779573,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849383333,37.641735,NA,NA,NA,v3
david_4288,david_NA,david_45635,david_308,Host,NA,NA,NA,KF779574,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849308333,37.64207667,NA,NA,NA,v3
david_4289,david_NA,david_45636,david_308,Host,NA,NA,NA,KF779575,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849083333,37.64166667,NA,NA,NA,v3
david_4290,david_NA,david_45637,david_308,Host,NA,NA,NA,KF779576,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849383333,37.64207667,NA,NA,NA,v3
david_4291,david_NA,david_45638,david_308,Host,NA,NA,NA,KF779577,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849458333,37.642145,NA,NA,NA,v3
david_4292,david_NA,david_45639,david_308,Host,NA,NA,NA,KF779578,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849458333,37.64180334,NA,NA,NA,v3
david_4293,david_NA,david_45639,david_308,Host,NA,NA,NA,KY283308,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849458333,37.64180334,NA,NA,NA,v3
david_4294,david_NA,david_45640,david_308,Host,NA,NA,NA,KF779579,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849083333,37.64166667,NA,NA,NA,v3
david_4295,david_NA,david_45641,david_308,Host,NA,NA,NA,KF779580,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.848783333,37.64221333,NA,NA,NA,v3
david_4296,david_NA,david_45642,david_308,Host,NA,NA,NA,KF779581,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849308333,37.64200834,NA,NA,NA,v3
david_4297,david_NA,david_45643,david_308,Host,NA,NA,NA,KF779582,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849008333,37.64180334,NA,NA,NA,v3
david_4298,david_NA,david_45644,david_308,Host,NA,NA,NA,KF779583,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849158333,37.64207667,NA,NA,NA,v3
david_4299,david_NA,david_45645,david_308,Host,NA,NA,NA,KF779584,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.848933333,37.64194,NA,NA,NA,v3
david_4300,david_NA,david_45646,david_308,Host,NA,NA,NA,KF779585,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.848933333,37.64200834,NA,NA,NA,v3
david_4301,david_NA,david_45646,david_308,Host,NA,NA,NA,KY283309,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.848933333,37.64200834,NA,NA,NA,v3
david_4302,david_NA,david_45647,david_308,Host,NA,NA,NA,KF779586,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849008333,37.641735,NA,NA,NA,v3
david_4303,david_NA,david_45648,david_308,Host,NA,NA,NA,KF779587,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849458333,37.64207667,NA,NA,NA,v3
david_4304,david_NA,david_45649,david_308,Host,NA,NA,NA,KF779588,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849158333,37.64187167,NA,NA,NA,v3
david_4305,david_NA,david_45650,david_308,Host,NA,NA,NA,KF779589,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849233333,37.64166667,NA,NA,NA,v3
david_4306,david_NA,david_45650,david_308,Host,NA,NA,NA,KY283310,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849233333,37.64166667,NA,NA,NA,v3
david_4307,david_NA,david_45651,david_308,Host,NA,NA,NA,KF779590,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849008333,37.64166667,NA,NA,NA,v3
david_4308,david_NA,david_45652,david_308,Host,NA,NA,NA,KF779591,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849233333,37.64180334,NA,NA,NA,v3
david_4309,david_NA,david_45653,david_308,Host,NA,NA,NA,KF779592,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849383333,37.64200834,NA,NA,NA,v3
david_4310,david_NA,david_45653,david_308,Host,NA,NA,NA,KY283311,Tanzania,2009-12-02,Mastomys natalensis,Mastomys,2438911,site,-6.849383333,37.64200834,NA,NA,NA,v3
david_4311,david_NA,david_45654,david_308,Host,NA,NA,NA,KF779593,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.620972956,37.59596544,NA,NA,NA,v3
david_4312,david_NA,david_45654,david_308,Host,NA,NA,NA,KY283312,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.620972956,37.59596544,NA,NA,NA,v3
david_4313,david_NA,david_45655,david_308,Host,NA,NA,NA,KF779594,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.620972956,37.59608299,NA,NA,NA,v3
david_4314,david_NA,david_45656,david_308,Host,NA,NA,NA,KF779595,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.62061069,37.59578912,NA,NA,NA,v3
david_4315,david_NA,david_45656,david_308,Host,NA,NA,NA,KY283313,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.62061069,37.59578912,NA,NA,NA,v3
david_4316,david_NA,david_45657,david_308,Host,NA,NA,NA,KF779596,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.620900502,37.59620054,NA,NA,NA,v3
david_4317,david_NA,david_45658,david_308,Host,NA,NA,NA,KF779597,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.621045409,37.59602421,NA,NA,NA,v3
david_4318,david_NA,david_45658,david_308,Host,NA,NA,NA,KY283314,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.621045409,37.59602421,NA,NA,NA,v3
david_4319,david_NA,david_45659,david_308,Host,NA,NA,NA,KF779598,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.621045409,37.59596544,NA,NA,NA,v3
david_4320,david_NA,david_45660,david_308,Host,NA,NA,NA,KF779599,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.620755596,37.59596544,NA,NA,NA,v3
david_4321,david_NA,david_45660,david_308,Host,NA,NA,NA,KY283315,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.620755596,37.59596544,NA,NA,NA,v3
david_4322,david_NA,david_45661,david_308,Host,NA,NA,NA,KF779600,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.611110724,37.59808062,NA,NA,NA,v3
david_4323,david_NA,david_45662,david_308,Host,NA,NA,NA,KF779601,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.611110724,37.59784192,NA,NA,NA,v3
david_4324,david_NA,david_45662,david_308,Host,NA,NA,NA,KY283316,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.611110724,37.59784192,NA,NA,NA,v3
david_4325,david_NA,david_45663,david_308,Host,NA,NA,NA,KF779602,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.611110724,37.59823976,NA,NA,NA,v3
david_4326,david_NA,david_45664,david_308,Host,NA,NA,NA,KF779603,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.611110724,37.59823976,NA,NA,NA,v3
david_4327,david_NA,david_45664,david_308,Host,NA,NA,NA,KY283317,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.611110724,37.59823976,NA,NA,NA,v3
david_4328,david_NA,david_45665,david_308,Host,NA,NA,NA,KF779604,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.611034189,37.59752364,NA,NA,NA,v3
david_4329,david_NA,david_45665,david_308,Host,NA,NA,NA,KY283318,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.611034189,37.59752364,NA,NA,NA,v3
david_4330,david_NA,david_45666,david_308,Host,NA,NA,NA,KF779605,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.61134033,37.59816019,NA,NA,NA,v3
david_4331,david_NA,david_45667,david_308,Host,NA,NA,NA,KF779606,Tanzania,2009-12-08,Mastomys natalensis,Mastomys,2438911,site,-6.611646471,37.59760321,NA,NA,NA,v3
david_4332,david_NA,david_45668,david_308,Host,NA,NA,NA,KF779607,Tanzania,2009-12-09,Mastomys natalensis,Mastomys,2438911,site,-6.631697618,37.60419652,NA,NA,NA,v3
david_4333,david_NA,david_45669,david_308,Host,NA,NA,NA,KF779608,Tanzania,2009-12-09,Mastomys natalensis,Mastomys,2438911,site,-6.631616749,37.6045833,NA,NA,NA,v3
david_4334,david_NA,david_45669,david_308,Host,NA,NA,NA,KY283319,Tanzania,2009-12-09,Mastomys natalensis,Mastomys,2438911,site,-6.631616749,37.6045833,NA,NA,NA,v3
david_4335,david_NA,david_45670,david_308,Host,NA,NA,NA,KF779609,Tanzania,2009-12-09,Mastomys natalensis,Mastomys,2438911,site,-6.631535881,37.60450595,NA,NA,NA,v3
david_4336,david_NA,david_45671,david_308,Host,NA,NA,NA,KF779610,Tanzania,2009-12-09,Mastomys natalensis,Mastomys,2438911,site,-6.631131538,37.60396446,NA,NA,NA,v3
david_4337,david_NA,david_45673,david_308,Host,NA,NA,NA,KF779611,Tanzania,2009-12-09,Mastomys natalensis,Mastomys,2438911,site,-6.631616749,37.60396446,NA,NA,NA,v3
david_4338,david_NA,david_45674,david_308,Host,NA,NA,NA,KF779612,Tanzania,2009-12-09,Mastomys natalensis,Mastomys,2438911,site,-6.62246366,37.60239502,NA,NA,NA,v3
david_4339,david_NA,david_45675,david_308,Host,NA,NA,NA,KF779613,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.449285997,37.53418302,NA,NA,NA,v3
david_4340,david_NA,david_45676,david_308,Host,NA,NA,NA,KF779614,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.449062754,37.53418302,NA,NA,NA,v3
david_4341,david_NA,david_45676,david_308,Host,NA,NA,NA,KY283320,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.449062754,37.53418302,NA,NA,NA,v3
david_4342,david_NA,david_45677,david_308,Host,NA,NA,NA,KF779615,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.448765096,37.53418302,NA,NA,NA,v3
david_4343,david_NA,david_45677,david_308,Host,NA,NA,NA,KY283321,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.448765096,37.53418302,NA,NA,NA,v3
david_4344,david_NA,david_45678,david_308,Host,NA,NA,NA,KF779616,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.448765096,37.53411069,NA,NA,NA,v3
david_4345,david_NA,david_45679,david_308,Host,NA,NA,NA,KF779617,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.448616267,37.53425536,NA,NA,NA,v3
david_4346,david_NA,david_45680,david_308,Host,NA,NA,NA,KF779618,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.449211583,37.53447237,NA,NA,NA,v3
david_4347,david_NA,david_45680,david_308,Host,NA,NA,NA,KY283322,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.449211583,37.53447237,NA,NA,NA,v3
david_4348,david_NA,david_45681,david_308,Host,NA,NA,NA,KF779619,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.448988339,37.53432769,NA,NA,NA,v3
david_4349,david_NA,david_45681,david_308,Host,NA,NA,NA,KY283323,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.448988339,37.53432769,NA,NA,NA,v3
david_4350,david_NA,david_45682,david_308,Host,NA,NA,NA,KF779620,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.44883951,37.53418302,NA,NA,NA,v3
david_4351,david_NA,david_45682,david_308,Host,NA,NA,NA,KY283324,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.44883951,37.53418302,NA,NA,NA,v3
david_4352,david_NA,david_45683,david_308,Host,NA,NA,NA,KF779621,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.448690681,37.53432769,NA,NA,NA,v3
david_4353,david_NA,david_45683,david_308,Host,NA,NA,NA,KY283325,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.448690681,37.53432769,NA,NA,NA,v3
david_4354,david_NA,david_45684,david_308,Host,NA,NA,NA,KF779622,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.448988339,37.53411069,NA,NA,NA,v3
david_4355,david_NA,david_45685,david_308,Host,NA,NA,NA,KF779623,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.448616267,37.53432769,NA,NA,NA,v3
david_4356,david_NA,david_45685,david_308,Host,NA,NA,NA,KY283326,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.448616267,37.53432769,NA,NA,NA,v3
david_4357,david_NA,david_45686,david_308,Host,NA,NA,NA,KF779624,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.448690681,37.53418302,NA,NA,NA,v3
david_4358,david_NA,david_45687,david_308,Host,NA,NA,NA,KF779625,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.442998312,37.53047285,NA,NA,NA,v3
david_4359,david_NA,david_45687,david_308,Host,NA,NA,NA,KY283327,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.442998312,37.53047285,NA,NA,NA,v3
david_4360,david_NA,david_45688,david_308,Host,NA,NA,NA,KF779626,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.442998312,37.53054427,NA,NA,NA,v3
david_4361,david_NA,david_45688,david_308,Host,NA,NA,NA,KY283328,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.442998312,37.53054427,NA,NA,NA,v3
david_4362,david_NA,david_45689,david_308,Host,NA,NA,NA,KF779627,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.442522908,37.53025861,NA,NA,NA,v3
david_4363,david_NA,david_45690,david_308,Host,NA,NA,NA,KF779628,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.442734199,37.53061568,NA,NA,NA,v3
david_4364,david_NA,david_45691,david_308,Host,NA,NA,NA,KF779629,Tanzania,2009-12-11,Mastomys natalensis,Mastomys,2438911,site,-6.44257573,37.53075851,NA,NA,NA,v3
david_4365,david_NA,david_45692,david_308,Host,NA,NA,NA,KF779630,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.442553586,37.53727733,NA,NA,NA,v3
david_4366,david_NA,david_45692,david_308,Host,NA,NA,NA,KY283329,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.442553586,37.53727733,NA,NA,NA,v3
david_4367,david_NA,david_45693,david_308,Host,NA,NA,NA,KF779631,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.442539973,37.53715679,NA,NA,NA,v3
david_4368,david_NA,david_45693,david_308,Host,NA,NA,NA,KY283330,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.442539973,37.53715679,NA,NA,NA,v3
david_4369,david_NA,david_45694,david_308,Host,NA,NA,NA,KF779632,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454545742,37.53232987,NA,NA,NA,v3
david_4370,david_NA,david_45694,david_308,Host,NA,NA,NA,KY283331,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454545742,37.53232987,NA,NA,NA,v3
david_4371,david_NA,david_45695,david_308,Host,NA,NA,NA,KF779633,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454490824,37.53242006,NA,NA,NA,v3
david_4372,david_NA,david_45696,david_308,Host,NA,NA,NA,KF779634,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454490824,37.532239680000004,NA,NA,NA,v3
david_4373,david_NA,david_45697,david_308,Host,NA,NA,NA,KF779635,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454518283,37.53242006,NA,NA,NA,v3
david_4374,david_NA,david_45697,david_308,Host,NA,NA,NA,KY283332,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454518283,37.53242006,NA,NA,NA,v3
david_4375,david_NA,david_45698,david_308,Host,NA,NA,NA,KF779636,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454490824,37.5324426,NA,NA,NA,v3
david_4376,david_NA,david_45699,david_308,Host,NA,NA,NA,KF779637,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454737956,37.53226223,NA,NA,NA,v3
david_4377,david_NA,david_45700,david_308,Host,NA,NA,NA,KF779638,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454683038,37.53232987,NA,NA,NA,v3
david_4378,david_NA,david_45701,david_308,Host,NA,NA,NA,KF779639,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454518283,37.532239680000004,NA,NA,NA,v3
david_4379,david_NA,david_45702,david_308,Host,NA,NA,NA,KF779640,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454545742,37.53235242,NA,NA,NA,v3
david_4380,david_NA,david_45704,david_308,Host,NA,NA,NA,KF779641,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454573201,37.53226223,NA,NA,NA,v3
david_4381,david_NA,david_45705,david_308,Host,NA,NA,NA,KF779642,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454710497,37.53228477,NA,NA,NA,v3
david_4382,david_NA,david_45705,david_308,Host,NA,NA,NA,KY283333,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454710497,37.53228477,NA,NA,NA,v3
david_4383,david_NA,david_45706,david_308,Host,NA,NA,NA,KF779643,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454490824,37.53237496,NA,NA,NA,v3
david_4384,david_NA,david_45706,david_308,Host,NA,NA,NA,KY283334,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454490824,37.53237496,NA,NA,NA,v3
david_4385,david_NA,david_45707,david_308,Host,NA,NA,NA,KF779644,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454573201,37.5324426,NA,NA,NA,v3
david_4386,david_NA,david_45707,david_308,Host,NA,NA,NA,KY283335,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454573201,37.5324426,NA,NA,NA,v3
david_4387,david_NA,david_45708,david_308,Host,NA,NA,NA,KF779645,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454710497,37.53232987,NA,NA,NA,v3
david_4388,david_NA,david_45709,david_308,Host,NA,NA,NA,KF779646,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454710497,37.53226223,NA,NA,NA,v3
david_4389,david_NA,david_45709,david_308,Host,NA,NA,NA,KY283336,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.454710497,37.53226223,NA,NA,NA,v3
david_4390,david_NA,david_45710,david_308,Host,NA,NA,NA,KY283164,Tanzania,2009-12-12,Mastomys natalensis,Mastomys,2438911,site,-6.455,37.532,NA,NA,NA,v3
david_4391,david_NA,david_45711,david_308,Host,NA,NA,NA,KF779647,Tanzania,2009-12-13,Mastomys natalensis,Mastomys,2438911,site,-6.286972748,37.19803756,NA,NA,NA,v3
david_4392,david_NA,david_45712,david_308,Host,NA,NA,NA,KF779648,Tanzania,2009-12-13,Mastomys natalensis,Mastomys,2438911,site,-6.28679811,37.19772207,NA,NA,NA,v3
david_4393,david_NA,david_45713,david_308,Host,NA,NA,NA,KF779649,Tanzania,2009-12-13,Mastomys natalensis,Mastomys,2438911,site,-6.286914535,37.19765897,NA,NA,NA,v3
david_4394,david_NA,david_45714,david_308,Host,NA,NA,NA,KF779650,Tanzania,2009-12-13,Mastomys natalensis,Mastomys,2438911,site,-6.296188658,37.19685878,NA,NA,NA,v3
david_4395,david_NA,david_45715,david_308,Host,NA,NA,NA,KF779651,Tanzania,2009-12-13,Mastomys natalensis,Mastomys,2438911,site,-6.296415171,37.19685878,NA,NA,NA,v3
david_4396,david_NA,david_45716,david_308,Host,NA,NA,NA,KF779652,Tanzania,2009-12-13,Mastomys natalensis,Mastomys,2438911,site,-6.296792692,37.19742025,NA,NA,NA,v3
david_4397,david_NA,david_45716,david_308,Host,NA,NA,NA,KY283337,Tanzania,2009-12-13,Mastomys natalensis,Mastomys,2438911,site,-6.296792692,37.19742025,NA,NA,NA,v3
david_4398,david_NA,david_45717,david_308,Host,NA,NA,NA,KF779653,Tanzania,2009-12-14,Mastomys natalensis,Mastomys,2438911,site,-6.288097599,37.1922702,NA,NA,NA,v3
david_4399,david_NA,david_45718,david_308,Host,NA,NA,NA,KF779654,Tanzania,2009-12-14,Mastomys natalensis,Mastomys,2438911,site,-6.288135577,37.19233796,NA,NA,NA,v3
david_4400,david_NA,david_45719,david_308,Host,NA,NA,NA,KF779655,Tanzania,2009-12-14,Mastomys natalensis,Mastomys,2438911,site,-6.288021642,37.19223632,NA,NA,NA,v3
david_4401,david_NA,david_45720,david_308,Host,NA,NA,NA,KF779656,Tanzania,2009-12-14,Mastomys natalensis,Mastomys,2438911,site,-6.292582982,37.19550047,NA,NA,NA,v3
david_4402,david_NA,david_45721,david_308,Host,NA,NA,NA,KF779657,Tanzania,2009-12-14,Mastomys natalensis,Mastomys,2438911,site,-6.292531458,37.19539735,NA,NA,NA,v3
david_4403,david_NA,david_45721,david_308,Host,NA,NA,NA,KY283338,Tanzania,2009-12-14,Mastomys natalensis,Mastomys,2438911,site,-6.292531458,37.19539735,NA,NA,NA,v3
david_4404,david_NA,david_45723,david_308,Host,NA,NA,NA,KF779871,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390162231,37.36611729,NA,NA,NA,v3
david_4405,david_NA,david_45724,david_308,Host,NA,NA,NA,KF779872,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390041867,37.36617481,NA,NA,NA,v3
david_4406,david_NA,david_45725,david_308,Host,NA,NA,NA,KF779873,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390222413,37.3659735,NA,NA,NA,v3
david_4407,david_NA,david_45726,david_308,Host,NA,NA,NA,KF779874,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390011776,37.36600226,NA,NA,NA,v3
david_4408,david_NA,david_45728,david_308,Host,NA,NA,NA,KF779875,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390222413,37.36600226,NA,NA,NA,v3
david_4409,david_NA,david_45729,david_308,Host,NA,NA,NA,KF779876,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390102049,37.36603102,NA,NA,NA,v3
david_4410,david_NA,david_45731,david_308,Host,NA,NA,NA,KF779877,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390102049,37.36614605,NA,NA,NA,v3
david_4411,david_NA,david_45732,david_308,Host,NA,NA,NA,KF779878,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390102049,37.36617481,NA,NA,NA,v3
david_4412,david_NA,david_45733,david_308,Host,NA,NA,NA,KF779879,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390192322,37.36591599,NA,NA,NA,v3
david_4413,david_NA,david_45734,david_308,Host,NA,NA,NA,KF779880,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390192322,37.36611729,NA,NA,NA,v3
david_4414,david_NA,david_45735,david_308,Host,NA,NA,NA,KF779881,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390011776,37.36617481,NA,NA,NA,v3
david_4415,david_NA,david_45737,david_308,Host,NA,NA,NA,KF779882,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.389981685,37.36614605,NA,NA,NA,v3
david_4416,david_NA,david_45737,david_308,Host,NA,NA,NA,KY283533,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.389981685,37.36614605,NA,NA,NA,v3
david_4417,david_NA,david_45738,david_308,Host,NA,NA,NA,KF779883,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.389981685,37.36591599,NA,NA,NA,v3
david_4418,david_NA,david_45740,david_308,Host,NA,NA,NA,KF779884,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.39013214,37.36594475,NA,NA,NA,v3
david_4419,david_NA,david_45749,david_308,Host,NA,NA,NA,KF779885,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.389951594,37.36603102,NA,NA,NA,v3
david_4420,david_NA,david_45752,david_308,Host,NA,NA,NA,KF779886,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.389951594,37.36600226,NA,NA,NA,v3
david_4421,david_NA,david_45754,david_308,Host,NA,NA,NA,KF779887,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.390192322,37.3659735,NA,NA,NA,v3
david_4422,david_NA,david_45756,david_308,Host,NA,NA,NA,KF779888,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388551632,37.35837378,NA,NA,NA,v3
david_4423,david_NA,david_45756,david_308,Host,NA,NA,NA,KY283535,Tanzania,2009-12-15,Mastomys natalensis,Mastomys,2438911,site,-6.388551632,37.35837378,NA,NA,NA,v3
